applied_size_caps,archetype,days_held,entry_date,entry_index,entry_label,entry_method,entry_price,entry_strategy,entry_wait_days,event_count,exit_date,exit_index,exit_price,exit_reason,horizon,initial_stop,mae_pct,market_regime,mfe_capture_pct,mfe_pct,partial_exit_pct,position_size_multiplier,realized_return_pct,selected_setup,signal_date,source_decision,target_1,target_1_hit,ticker
HIGH_ATR_CAP,TECHNICAL_NATIVE,141,2020-03-26,709,BUY_STARTER,NEXT_OPEN,68.82,quality_dislocation,0,3,2020-10-15,850,85.23,MAX_SIM_WINDOW_EXIT,medium_term,60.9862,0.0,BEAR_RISK_OFF,50.0973,47.1665,1.0,0.25,23.6291,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,70.3867,True,ABBV
HIGH_ATR_CAP,TECHNICAL_NATIVE,53,2020-03-26,709,BUY_STARTER,NEXT_OPEN,68.82,quality_dislocation,0,3,2020-06-11,762,92.15,TRAILING_STOP_EXIT,short_term,61.9245,0.0,BEAR_RISK_OFF,64.5212,44.3621,20.0,0.25,28.623,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,73.9916,True,ABBV
,TECHNICAL_NATIVE,3,2022-02-28,1194,BUY_STARTER,NEXT_OPEN,462.4,quality_dislocation,0,3,2022-03-03,1197,462.4,STOP_LOSS_EXIT,medium_term,418.2012,-1.503,BEAR_RISK_OFF,0.5259,3.6354,1.0,0.5,0.0191,BROKEN_CHART_QUALITY_RECOVERY,2022-02-25,,471.2397,True,ADBE
,TECHNICAL_NATIVE,9,2022-02-28,1194,BUY_STARTER,NEXT_OPEN,462.4,quality_dislocation,0,1,2022-03-11,1203,415.875,STOP_LOSS_EXIT,short_term,415.875,-10.1579,BEAR_RISK_OFF,-276.7683,3.6354,0.0,0.5,-10.0616,BROKEN_CHART_QUALITY_RECOVERY,2022-02-25,,497.2937,False,ADBE
,TECHNICAL_NATIVE,3,2022-06-23,1274,BUY_STARTER,NEXT_OPEN,371.71,quality_dislocation,0,3,2022-06-28,1277,371.71,STOP_LOSS_EXIT,medium_term,332.0865,-1.9531,BEAR_RISK_OFF,0.4482,4.7564,1.0,0.5,0.0213,BROKEN_CHART_QUALITY_RECOVERY,2022-06-22,,379.6347,True,ADBE
,TECHNICAL_NATIVE,41,2022-06-23,1274,BUY_STARTER,NEXT_OPEN,371.71,quality_dislocation,0,3,2022-08-22,1315,417.7386,TRAILING_STOP_EXIT,short_term,334.62,-3.8067,BEAR_RISK_OFF,53.3565,21.3715,20.0,0.5,11.4031,BROKEN_CHART_QUALITY_RECOVERY,2022-06-22,,399.5275,True,ADBE
,TECHNICAL_NATIVE,9,2022-06-30,1279,BUY_FULL,NEXT_OPEN,362.9,quality_dislocation,0,3,2022-07-14,1288,362.9,STOP_LOSS_EXIT,medium_term,329.55,-1.0554,BEAR_RISK_OFF,0.2287,8.038,1.0,1.0,0.0184,BROKEN_CHART_QUALITY_RECOVERY,2022-06-29,,369.57,True,ADBE
,TECHNICAL_NATIVE,9,2022-06-30,1279,BUY_FULL,NEXT_OPEN,362.9,quality_dislocation,0,3,2022-07-14,1288,362.9,TRAILING_STOP_EXIT,short_term,334.62,-1.0554,BEAR_RISK_OFF,14.5424,8.038,20.0,1.0,1.1689,BROKEN_CHART_QUALITY_RECOVERY,2022-06-29,,384.11,True,ADBE
,TECHNICAL_NATIVE,4,2022-10-10,1349,BUY_FULL,NEXT_OPEN,289.75,quality_dislocation,0,3,2022-10-14,1353,289.75,STOP_LOSS_EXIT,medium_term,267.8618,-4.5384,BEAR_RISK_OFF,0.5199,2.906,1.0,1.0,0.0151,BROKEN_CHART_QUALITY_RECOVERY,2022-10-07,,294.1276,True,ADBE
,TECHNICAL_NATIVE,18,2022-10-10,1349,BUY_FULL,NEXT_OPEN,289.75,quality_dislocation,0,3,2022-11-03,1367,298.5657,TRAILING_STOP_EXIT,short_term,271.9827,-4.5384,BEAR_RISK_OFF,23.8003,14.0915,20.0,1.0,3.3538,BROKEN_CHART_QUALITY_RECOVERY,2022-10-07,,303.0755,True,ADBE
,TECHNICAL_NATIVE,2,2022-10-17,1354,BUY_FULL,NEXT_OPEN,297.45,quality_dislocation,0,3,2022-10-19,1356,297.45,STOP_LOSS_EXIT,medium_term,273.9443,-3.5771,BEAR_RISK_OFF,0.751,2.1045,1.0,1.0,0.0158,BROKEN_CHART_QUALITY_RECOVERY,2022-10-14,,302.1512,True,ADBE
,TECHNICAL_NATIVE,13,2022-10-17,1354,BUY_FULL,NEXT_OPEN,297.45,quality_dislocation,0,3,2022-11-03,1367,298.5657,TRAILING_STOP_EXIT,short_term,273.834,-4.0612,BEAR_RISK_OFF,13.3865,11.138,20.0,1.0,1.491,BROKEN_CHART_QUALITY_RECOVERY,2022-10-14,,315.162,True,ADBE
,TECHNICAL_NATIVE,74,2025-04-15,1979,BUY_STARTER,NEXT_OPEN,351.05,quality_dislocation,0,3,2025-08-01,2053,351.05,STOP_LOSS_EXIT,medium_term,323.7098,-3.5351,BEAR_RISK_OFF,0.0761,20.4814,1.0,0.5,0.0156,BROKEN_CHART_QUALITY_RECOVERY,2025-04-14,,356.518,True,ADBE
,TECHNICAL_NATIVE,32,2025-04-15,1979,BUY_STARTER,NEXT_OPEN,351.05,quality_dislocation,0,3,2025-06-02,2011,400.0943,TRAILING_STOP_EXIT,short_term,328.6899,-3.5351,BEAR_RISK_OFF,59.2343,20.4814,20.0,0.5,12.132,BROKEN_CHART_QUALITY_RECOVERY,2025-04-14,,367.82,True,ADBE
,TECHNICAL_NATIVE,68,2025-04-23,1984,BUY_STARTER,NEXT_OPEN,358.12,quality_dislocation,0,3,2025-07-31,2052,358.12,STOP_LOSS_EXIT,medium_term,325.0942,-1.3599,BEAR_RISK_OFF,0.1019,18.1029,1.0,0.5,0.0184,BROKEN_CHART_QUALITY_RECOVERY,2025-04-22,,364.7251,True,ADBE
,TECHNICAL_NATIVE,27,2025-04-23,1984,BUY_STARTER,NEXT_OPEN,358.12,quality_dislocation,0,3,2025-06-02,2011,400.0943,TRAILING_STOP_EXIT,short_term,330.0957,-1.3599,BEAR_RISK_OFF,58.2802,18.1029,20.0,0.5,10.5504,BROKEN_CHART_QUALITY_RECOVERY,2025-04-22,,379.1382,True,ADBE
,TECHNICAL_NATIVE,141,2018-12-24,394,BUY_STARTER,NEXT_OPEN,37.08,quality_dislocation,0,3,2019-07-18,535,55.6,MAX_SIM_WINDOW_EXIT,medium_term,35.256,-1.4563,BEAR_RISK_OFF,94.4793,52.3463,1.0,0.5,49.4564,BROKEN_CHART_QUALITY_RECOVERY,2018-12-21,,37.4448,True,AIG
,TECHNICAL_NATIVE,35,2018-12-24,394,BUY_STARTER,NEXT_OPEN,37.08,quality_dislocation,0,3,2019-02-14,429,42.075,TRAILING_STOP_EXIT,short_term,35.7984,-1.4563,BEAR_RISK_OFF,55.8433,20.2265,20.0,0.5,11.2951,BROKEN_CHART_QUALITY_RECOVERY,2018-12-21,,38.0412,True,AIG
