ticker,signal_date,horizon,entry_label,entry_strategy,selected_setup,entry_date,entry_index,entry_price,entry_method,entry_wait_days,position_size_multiplier,applied_size_caps,initial_stop,target_1,target_1_hit,partial_exit_pct,exit_date,exit_index,exit_price,exit_reason,days_held,realized_return_pct,mae_pct,mfe_pct,mfe_capture_pct,event_count,market_regime,archetype,source_decision
ADBE,2023-04-12,medium_term,BUY_STARTER,bull_pullback_entry,GROWTH_LEADER_PULLBACK,2023-04-13,3341,373.2,NEXT_OPEN,0,0.5,,359.1413,373.9029,True,1.0,2023-04-25,3349,373.2,TRAILING_STOP_EXIT,8,-0.0981,-1.1576,2.6246,-3.7383,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ADBE,2023-04-12,short_term,BUY_STARTER,bull_pullback_entry,GROWTH_LEADER_PULLBACK,2023-04-13,3341,373.2,NEXT_OPEN,0,0.5,,353.616,374.1792,True,1.0,2023-04-25,3349,373.2,TRAILING_STOP_EXIT,8,-0.0974,-1.1576,2.6246,-3.7101,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABT,2018-02-16,medium_term,BUY_STARTER,bull_pullback_entry,GROWTH_LEADER_PULLBACK,2018-02-20,2046,59.68,NEXT_OPEN,0,0.5,,54.1905,59.9545,True,1.0,2018-02-22,2048,59.68,TRAILING_STOP_EXIT,2,-0.0954,-1.4745,0.5194,-18.3674,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABT,2018-02-16,short_term,BUY_STARTER,bull_pullback_entry,GROWTH_LEADER_PULLBACK,2018-02-20,2046,59.68,NEXT_OPEN,0,0.5,,53.6829,59.9799,True,1.0,2018-02-22,2048,59.68,TRAILING_STOP_EXIT,2,-0.095,-1.4745,0.5194,-18.2855,3,BULL_RISK_ON,TECHNICAL_NATIVE,
AEP,2024-03-12,medium_term,BUY_STARTER,bull_pullback_entry,GROWTH_LEADER_PULLBACK,2024-03-13,3571,83.58,NEXT_OPEN,0,0.5,,80.4668,83.7357,True,1.0,2024-03-21,3577,83.58,TRAILING_STOP_EXIT,6,-0.0981,-2.9433,0.5384,-18.2275,3,BULL_RISK_ON,TECHNICAL_NATIVE,
AEP,2024-03-12,short_term,BUY_STARTER,bull_pullback_entry,GROWTH_LEADER_PULLBACK,2024-03-13,3571,83.58,NEXT_OPEN,0,0.5,,79.2288,83.7976,True,1.0,2024-03-21,3577,83.58,TRAILING_STOP_EXIT,6,-0.0974,-2.9433,0.5384,-18.09,3,BULL_RISK_ON,TECHNICAL_NATIVE,
AIG,2020-03-13,medium_term,BUY_FULL,quality_dislocation,BROKEN_CHART_QUALITY_RECOVERY,2020-03-16,2566,23.88,NEXT_OPEN,0,0.5,HIGH_ATR_CAP,21.84,23.982,False,0.0,2020-03-17,2567,21.84,STOP_LOSS_EXIT,1,-8.6427,-14.0704,0.6281,-1376.0092,1,BEAR_RISK_OFF,TECHNICAL_NATIVE,
AIG,2020-03-13,short_term,BUY_FULL,quality_dislocation,BROKEN_CHART_QUALITY_RECOVERY,2020-03-16,2566,23.88,NEXT_OPEN,0,0.5,HIGH_ATR_CAP,21.504,23.9988,False,0.0,2020-03-17,2567,21.504,STOP_LOSS_EXIT,1,-10.0497,-14.0704,0.6281,-1600.0237,1,BEAR_RISK_OFF,TECHNICAL_NATIVE,
AIG,2020-03-27,medium_term,BUY_FULL,quality_dislocation,BROKEN_CHART_QUALITY_RECOVERY,2020-03-30,2576,25.0,NEXT_OPEN,0,0.5,HIGH_ATR_CAP,15.6683,25.4666,True,1.0,2020-04-01,2578,25.0,TRAILING_STOP_EXIT,2,-0.0813,-15.96,3.16,-2.5739,3,BEAR_RISK_OFF,TECHNICAL_NATIVE,
AIG,2020-03-27,short_term,BUY_FULL,quality_dislocation,BROKEN_CHART_QUALITY_RECOVERY,2020-03-30,2576,25.0,NEXT_OPEN,0,0.5,HIGH_ATR_CAP,15.4272,25.4786,True,1.0,2020-04-01,2578,25.0,TRAILING_STOP_EXIT,2,-0.0809,-15.96,3.16,-2.5587,3,BEAR_RISK_OFF,TECHNICAL_NATIVE,
AIG,2023-08-14,medium_term,BUY_STARTER,bull_pullback_entry,GROWTH_LEADER_PULLBACK,2023-08-15,3426,59.15,NEXT_OPEN,0,0.5,,57.0472,59.2551,True,1.0,2023-08-17,3428,59.15,TRAILING_STOP_EXIT,2,-0.0982,-2.2823,0.4903,-20.0333,3,BULL_RISK_ON,TECHNICAL_NATIVE,
