avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
1.5011,12,0.0202,2.7903,ADBE,91.6667
30.3758,2,30.3758,,AIG,100.0
4.8933,2,4.8933,,AMT,100.0
17.7832,6,0.4879,16.2279,ANET,83.3333
-2.7559,2,-2.7559,0.0025,AVB,50.0
29.9681,2,29.9681,,AZO,100.0
1.7395,8,0.0162,3.2615,BKR,87.5
7.4207,2,7.4207,,BSX,100.0
0.3134,2,0.3134,,C,100.0
59.9637,2,59.9637,,CAT,100.0
1.727,2,1.727,,CB,100.0
4.6896,2,4.6896,,CCI,100.0
7.8593,14,0.6054,2.4237,CCL,78.5714
3.3857,10,0.014,2.7662,CMCSA,60.0
7.5072,2,7.5072,,CME,100.0
0.482,4,0.4026,,CMG,100.0
1.5829,10,0.4299,,COF,100.0
0.7833,2,0.7833,,COP,100.0
0.4853,4,0.4279,,CRWD,100.0
15.1965,4,14.7103,,CVX,100.0
25.0788,8,16.2942,,DD,100.0
26.8964,2,26.8964,,DE,100.0
14.0504,10,5.5681,,DOW,100.0
21.238,8,20.5321,,DVN,100.0
1.5375,6,0.2329,1.597,EA,66.6667
14.1131,8,0.1484,12.8644,EL,75.0
4.798,2,4.798,,EMR,100.0
27.5927,2,27.5927,,EQIX,100.0
1.8551,2,1.8551,,EXC,100.0
9.6112,8,9.3436,,FANG,100.0
-3.0228,10,-1.911,0.3192,FCX,50.0
4.9234,16,0.7494,19.4145,FDX,93.75
0.2434,4,0.218,,FTNT,100.0
11.8325,6,13.7129,,GD,100.0
5.0674,16,0.0185,2.7813,GE,75.0
3.1947,2,3.1947,,GILD,100.0
0.2542,6,0.1772,,GOOG,100.0
9.8994,6,5.7908,,GS,100.0
5.8665,12,0.863,,HAL,100.0
15.8543,4,9.3559,,HCA,100.0
9.8223,4,6.2535,,HLT,100.0
0.3638,4,0.2754,,ICE,100.0
-1.005,2,-1.005,0.0035,KHC,50.0
12.9948,2,12.9948,,LOW,100.0
9.6625,2,9.6625,,MAR,100.0
0.0396,6,0.0119,1.0596,MDT,83.3333
-8.6097,2,-8.6097,0.0,MET,0.0
21.8202,10,0.3659,12.0085,META,80.0
-1.3041,2,-1.3041,0.0031,MLM,50.0
26.2869,6,17.2798,,MPC,100.0
0.4621,2,0.4621,,MRK,100.0
2.8931,4,1.033,,MRNA,100.0
8.9177,8,0.4598,9.4258,MU,75.0
5.0912,12,0.692,6.0381,NKE,83.3333
30.4821,2,30.4821,,NOC,100.0
13.5343,6,3.265,,NUE,100.0
4.3273,2,4.3273,,O,100.0
18.7478,2,18.7478,,ORLY,100.0
3.8752,4,3.1244,,OXY,100.0
29.6835,4,29.9462,,PEG,100.0
8.0313,2,8.0313,,PFE,100.0
5.7184,2,5.7184,,PH,100.0
8.2252,8,0.388,,PINS,100.0
22.7743,2,22.7743,,PM,100.0
7.9886,8,0.3833,15.3037,PNC,87.5
6.5797,4,4.9809,3.2791,PRU,75.0
3.3927,2,3.3927,,PSA,100.0
12.7616,6,5.8577,,PSX,100.0
62.9082,2,62.9082,,QCOM,100.0
1.927,2,1.927,,RDDT,100.0
0.6406,2,0.6406,,REGN,100.0
0.7646,6,0.2344,,ROK,100.0
-0.3196,6,0.02,0.8122,ROKU,66.6667
5.4097,4,4.6577,,ROST,100.0
2.7602,2,2.7602,,RTX,100.0
-2.4987,4,-2.6328,0.1675,SBUX,50.0
4.2841,10,0.4725,1.9968,SCHW,80.0
1.2195,4,0.0116,2.4477,SHW,75.0
-8.6608,10,-7.3689,0.0966,SPG,40.0
10.4638,8,0.5336,7.3697,STLD,75.0
9.2132,4,9.1529,,TJX,100.0
2.8277,4,2.5324,,TRV,100.0
-2.2067,4,-3.1221,0.3667,TSLA,50.0
17.8663,4,8.3452,,VLO,100.0
5.5116,2,5.5116,,VMC,100.0
5.7467,4,0.3457,,WELL,100.0
19.7828,2,19.7828,,WM,100.0
5.3507,4,4.6862,,XOM,100.0
